,Station,Start,End,Elevations,Key Volume
76,Station15,2025-02-12T11:58:30Z,2025-02-12T12:06:00Z,"(np.float64(20.692028449074236), np.float64(22.012787250416697), np.float64(23.40188345562703), np.float64(24.865152458253643), np.float64(26.408858824517708), np.float64(28.039660546701775), np.float64(29.764533254763574), np.float64(31.590635081121764), np.float64(33.52508496172503), np.float64(35.574616325628476), np.float64(37.745053456012435), np.float64(40.04053818294957), np.float64(42.46240870882953), np.float64(45.007598995095286), np.float64(47.66638567173394), np.float64(50.419262506426755), np.float64(53.232684468387845), np.float64(56.053446824998346), np.float64(58.80171206827037), np.float64(61.363598195462345), np.float64(63.58666289521581), np.float64(65.28631445972869), np.float64(66.27536110578029), np.float64(66.42064364842133), np.float64(65.70027491781542), np.float64(64.21437439215359), np.float64(62.13893211159478), np.float64(59.664182363181894), np.float64(56.95518479668178), np.float64(54.13890001237471), np.float64(51.30613436429079), np.float64(48.518490656823985), np.float64(45.81564836294545), np.float64(43.22146095999006), np.float64(40.74865408195213), np.float64(38.40230988203069), np.float64(36.1823962682978), np.float64(34.08557445550294), np.float64(32.10647257772953), np.float64(30.238569758951336), np.float64(28.474799238116535), np.float64(26.80795103064432), np.float64(25.230933077785703), np.float64(23.736933623343987), np.float64(22.319515514123733), np.float64(20.972664277536794))",825981.0468656766
77,Station15,2025-02-12T21:51:30Z,2025-02-12T21:59:10Z,"(np.float64(20.122591009942173), np.float64(21.443173100503184), np.float64(22.834207239574884), np.float64(24.302238384493553), np.float64(25.854454144950406), np.float64(27.498714669503464), np.float64(29.243563316924583), np.float64(31.09820545565455), np.float64(33.07243682788259), np.float64(35.176494563907866), np.float64(37.42079220043302), np.float64(39.81548362785462), np.float64(42.36977780007337), np.float64(45.090893036654506), np.float64(47.982490780113984), np.float64(51.042351317486705), np.float64(54.258921589892736), np.float64(57.60612159479235), np.float64(61.03533420414966), np.float64(64.46268387533361), np.float64(67.74869649880172), np.float64(70.66860070566025), np.float64(72.88606392189612), np.float64(73.99322738425519), np.float64(73.71056411101141), np.float64(72.11672645248255), np.float64(69.57694987684614), np.float64(66.48437587430276), np.float64(63.1292884919268), np.float64(59.69796726366538), np.float64(56.30419096634055), np.float64(53.01543425445839), np.float64(49.86980119949193), np.float64(46.886572773065254), np.float64(44.072913170903206), np.float64(41.42825935778133), np.float64(38.94725295695317), np.float64(36.6217140622918), np.float64(34.441965728952106), np.float64(32.397711375539245), np.float64(30.47860304676031), np.float64(28.674596724957137), np.float64(26.976162304378956), np.float64(25.37439573268924), np.float64(23.861066515694716), np.float64(22.428623592429503), np.float64(21.070175364093448))",900818.523279798
78,Station15,2025-02-12T23:35:00Z,2025-02-12T23:38:30Z,"(np.float64(20.326682069083837), np.float64(20.882639441611232), np.float64(21.40363092229363), np.float64(21.884698395982983), np.float64(22.320889533840425), np.float64(22.707387379894083), np.float64(23.03965342735091), np.float64(23.31357743278062), np.float64(23.52562539664259), np.float64(23.67297596333415), np.float64(23.75363526528802), np.float64(23.7665211461886), np.float64(23.71150975840789), np.float64(23.58944054204196), np.float64(23.40207916951044), np.float64(23.15204167458622), np.float64(22.842686160451027), np.float64(22.4779807762429), np.float64(22.062357822967403), np.float64(21.60056386382714), np.float64(21.097514727681485), np.float64(20.558162592501905))",108430.48584940846
79,Station16,2025-02-12T10:19:00Z,2025-02-12T10:23:00Z,"(np.float64(20.542828385418844), np.float64(21.17196338056483), np.float64(21.772024332651636), np.float64(22.337658097863173), np.float64(22.86331018212414), np.float64(23.343343402764162), np.float64(23.772181839192715), np.float64(24.14447587695078), np.float64(24.45528123661464), np.float64(24.700242106750032), np.float64(24.87576634579244), np.float64(24.979179667262173), np.float64(25.008846157483905), np.float64(24.964244555125003), np.float64(24.845993303674383), np.float64(24.65582201920281), np.float64(24.39649201098279), np.float64(24.071673084016943), np.float64(23.68578736402806), np.float64(23.243832878143074), np.float64(22.751199972503592), np.float64(22.213492524071487), np.float64(21.636363698854687), np.float64(21.025373211682453), np.float64(20.38587012691351))",133075.4538763807
80,Station16,2025-02-12T11:58:30Z,2025-02-12T12:06:10Z,"(np.float64(20.50730393427043), np.float64(21.82899459136126), np.float64(23.22041637279826), np.float64(24.6878413197644), np.float64(26.238098282599086), np.float64(27.878575441240738), np.float64(29.61719453548032), np.float64(31.46234104284694), np.float64(33.422727560774604), np.float64(35.50715785499864), np.float64(37.72414536666958), np.float64(40.081320948967694), np.float64(42.58453807841618), np.float64(45.23654641751474), np.float64(48.03505084363379), np.float64(50.96989343455041), np.float64(54.01897546513677), np.float64(57.142359696222805), np.float64(60.27378353930814), np.float64(63.30880890009032), np.float64(66.09007659654218), np.float64(68.39575601355804), np.float64(69.95200558982084), np.float64(70.50458748945586), np.float64(69.94494997061423), np.float64(68.38131143691366), np.float64(66.06763791886969), np.float64(63.27765304217796), np.float64(60.2332515070929), np.float64(57.091985190618225), np.float64(53.95853836321691), np.float64(50.89941560255816), np.float64(47.95475934809842), np.float64(45.14682397716372), np.float64(42.48587327369021), np.float64(39.97426471893861), np.float64(37.609276281632134), np.float64(35.38505628132644), np.float64(33.293957655566665), np.float64(31.327439086617876), np.float64(29.476662098645722), np.float64(27.73287606404095), np.float64(26.08765659854051), np.float64(24.533043800635625), np.float64(23.0616130888856), np.float64(21.666501554134957), np.float64(20.34140572227682))",870517.5644455838
81,Station16,2025-02-12T21:51:40Z,2025-02-12T21:59:10Z,"(np.float64(20.80676740265246), np.float64(22.154457116855994), np.float64(23.573993740384356), np.float64(25.071798424499637), np.float64(26.65483489714201), np.float64(28.330597473248776), np.float64(30.10706388729468), np.float64(31.992594362400883), np.float64(33.99575028844226), np.float64(36.12499467057256), np.float64(38.38822096809103), np.float64(40.792035460146835), np.float64(43.34068851137758), np.float64(46.03450846021944), np.float64(48.867632484865624), np.float64(51.824742604127906), np.float64(54.87639107149279), np.float64(57.972341926641974), np.float64(61.03226191971347), np.float64(63.93353438769806), np.float64(66.49852307521057), np.float64(68.49175626134975), np.float64(69.65213956627156), np.float64(69.78348527545346), np.float64(68.86180413712735), np.float64(67.05077723207276), np.float64(64.60656943448615), np.float64(61.775696124326544), np.float64(58.74993769440945), np.float64(55.66371773287421), np.float64(52.60597483801904), np.float64(49.632915746157614), np.float64(46.77805271235163), np.float64(44.05943992143344), np.float64(41.484758905851265), np.float64(39.05486724401158), np.float64(36.76626497576658), np.float64(34.61279808508078), np.float64(32.58682317451024), np.float64(30.679992076559767), np.float64(28.883769606696248), np.float64(27.189765326620105), np.float64(25.589936946764187), np.float64(24.076706225167325), np.float64(22.643016134734594), np.float64(21.28234940359969))",860710.0019213376
82,Station16,2025-02-12T23:34:40Z,2025-02-12T23:38:50Z,"(np.float64(20.180765944610012), np.float64(20.842369649898625), np.float64(21.47836483646093), np.float64(22.08345939992029), np.float64(22.652081372598566), np.float64(23.178482931530493), np.float64(23.656872310514007), np.float64(24.08157116877387), np.float64(24.447192013602205), np.float64(24.74882718016562), np.float64(24.982238089644184), np.float64(25.144031566444948), np.float64(25.23180939326103), np.float64(25.244278360334594), np.float64(25.18131088239923), np.float64(25.043950535374538), np.float64(24.834362010983757), np.float64(24.55573021006822), np.float64(24.212117686776786), np.float64(23.808292774514122), np.float64(23.349542129859817), np.float64(22.841481123481763), np.float64(22.289873783841244), np.float64(21.70047133868299), np.float64(21.078875332027142), np.float64(20.430428291777368))",139602.37318952067
83,Station17,2025-02-12T10:19:10Z,2025-02-12T10:22:40Z,"(np.float64(20.065526265948684), np.float64(20.61580455672799), np.float64(21.132738300982897), np.float64(21.611516528955462), np.float64(22.047304500039658), np.float64(22.43536389779326), np.float64(22.77118736328747), np.float64(23.050641521958447), np.float64(23.270110823958913), np.float64(23.42663319118671), np.float64(23.518017946656915), np.float64(23.542937012102584), np.float64(23.50098196760157), np.float64(23.392682151044447), np.float64(23.21948222779265), np.float64(22.983681136640147), np.float64(22.688337525596133), np.float64(22.33714929443452), np.float64(21.934316367375388), np.float64(21.48439622649441), np.float64(20.992161129135642), np.float64(20.46246454070092))",106172.71517947318
84,Station17,2025-02-12T11:58:30Z,2025-02-12T12:06:10Z,"(np.float64(20.292027144817652), np.float64(21.610429702107925), np.float64(22.99925520381183), np.float64(24.46507352888905), np.float64(26.015108678131494), np.float64(27.657272873459043), np.float64(29.400182944458134), np.float64(31.25314687861931), np.float64(33.22610269055987), np.float64(35.32948366010427), np.float64(37.573972580525606), np.float64(39.97009165358741), np.float64(42.52755212730588), np.float64(45.25425547313177), np.float64(48.15478976710307), np.float64(51.22818829005916), np.float64(54.46458426520807), np.float64(57.84014477163106), np.float64(61.30917255595125), np.float64(64.7913228409967), np.float64(68.150463539157), np.float64(71.16179841215744), np.float64(73.47722844623814), np.float64(74.65572753065966), np.float64(74.37986787551779), np.float64(72.72960994493774), np.float64(70.10451032609286), np.float64(66.92469460960382), np.float64(63.49089740459984), np.float64(59.991305411296224), np.float64(56.53885563200082), np.float64(53.19964386630916), np.float64(50.01048677621745), np.float64(46.98958612194201), np.float64(44.14321839599353), np.float64(41.47008610280355), np.float64(38.96421680631335), np.float64(36.616912762876424), np.float64(34.41805789925669), np.float64(32.35698210302413), np.float64(30.42301920424313), np.float64(28.60585389864364), np.float64(26.895724695591525), np.float64(25.28353009188673), np.float64(23.760870980801585), np.float64(22.32005217407974), np.float64(20.954058719365168))",905901.2736954069
85,Station17,2025-02-12T21:51:40Z,2025-02-12T21:59:20Z,"(np.float64(20.132543238928317), np.float64(21.434613110670522), np.float64(22.80318607286669), np.float64(24.243905612372675), np.float64(25.762831285810766), np.float64(27.366406790981898), np.float64(29.061391063966685), np.float64(30.854734633002995), np.float64(32.753376228788234), np.float64(34.76392478413561), np.float64(36.892178654429905), np.float64(39.14241621528421), np.float64(41.516368934709966), np.float64(44.01175870989101), np.float64(46.62024566113396), np.float64(49.32459362851254), np.float64(52.094830941643714), np.float64(54.88320566407271), np.float64(57.61793126456075), np.float64(60.19640966751668), np.float64(62.480455729113416), np.float64(64.2997210010779), np.float64(65.47354060400966), np.float64(65.85757144196057), np.float64(65.3993216780995), np.float64(64.16244594828507), np.float64(62.29761460978537), np.float64(59.98622971488926), np.float64(57.3960122462549), np.float64(54.66146065199258), np.float64(51.88168557267163), np.float64(49.12562276807281), np.float64(46.4388544812157), np.float64(43.84977067306921), np.float64(41.37449223183547), np.float64(39.02059813980554), np.float64(36.78986745321654), np.float64(34.68025889986011), np.float64(32.68731825371059), np.float64(30.805164072479386), np.float64(29.027166965369517), np.float64(27.34640868453732), np.float64(25.755984761270096), np.float64(24.24919718721887), np.float64(22.819670730096004), np.float64(21.461416925601565), np.float64(20.16886280648723))",822985.3008123502
